DATE_TRANSPA,CANTON,INDICATEUR,TYPE_SIM,VAR,Indic_Init,Indic,SEUIL1,SEUIL2,ASSIETTE,NOTATION,Scenario,VAR_ZCN10Y_BP,VAR_ZCR10Y_BP,VAR_BEI10Y_BP,VAR_SPD_BP,RDT_EQU,RDT_IMMO,DEFAUT_GOVT,DEFAUT_CORP,indic_tod
2024-12-31,CGP RS,PRE,TAUX,95,1.16158270837,1.14301353097,1.15,1.0,885948278.97,3.0,775.0,145.6,134.9374,7.90968634617,0.0,0.0,0.0,0.0,0.0,0
2024-12-31,CGP RS,PRE,TAUX,99,1.16158270837,1.13616200167,1.15,1.0,885948278.97,3.0,722.0,22.3,143.2999,-121.347309473,0.0,0.0,0.0,0.0,0.0,0
2024-12-31,CGP RS,PVR,ACTION,95,0.054055229387400004,0.029606738985,0.06,0.02,3024317495.7,5.0,440.0,0.0,0.0,0.0,0.0,-0.17795831,0.0,0.0,0.0,0
2024-12-31,CGP RS,PVR,ACTION,99,0.054055229387400004,0.0186792660056,0.06,0.02,3024317495.7,5.0,415.0,0.0,0.0,0.0,0.0,-0.272477376,0.0,0.0,0.0,0
2024-12-31,CGP RS,PVR,CREDIT,95,0.054055229387400004,0.0524489592192,0.06,0.02,3024317495.7,4.0,681.0,0.0,0.0,0.0,48.9,0.0,0.0,0.0,0.0,0
2024-12-31,CGP RS,PVR,CREDIT,99,0.054055229387400004,0.0515793199203,0.06,0.02,3024317495.7,4.0,87.0,0.0,0.0,0.0,74.9,0.0,0.0,0.0,0.0,0
2024-12-31,CGP RS,PVR,GLOBAL,95,0.054055229387400004,0.0268356464269,0.06,0.02,3024317495.7,5.0,45.0,33.3,110.8201,-78.3516722947,-8.4,-0.160624431,-3.8e-05,0.00121456324396,0.00170038854154,0
2024-12-31,CGP RS,PVR,GLOBAL,99,0.054055229387400004,0.0142353146076,0.06,0.02,3024317495.7,5.0,172.0,-133.5,-13.3386,-119.397327831,17.5,-0.31056458200000003,0.079582,0.00130637524377,0.00182892534128,0
2024-12-31,CGP RS,PVR,IMMO,95,0.054055229387400004,0.0539230455247,0.06,0.02,3024317495.7,4.0,495.0,0.0,0.0,0.0,0.0,0.0,-0.031304,0.0,0.0,0
2024-12-31,CGP RS,PVR,IMMO,99,0.054055229387400004,0.0537758695625,0.06,0.02,3024317495.7,4.0,498.0,0.0,0.0,0.0,0.0,0.0,-0.066146,0.0,0.0,0
2024-12-31,CGP RS,PVR,TAUX,95,0.054055229387400004,0.0488806929234,0.06,0.02,3024317495.7,4.0,530.0,112.1,117.3763,-7.41137617511,0.0,0.0,0.0,0.0,0.0,0
2024-12-31,CGP RS,PVR,TAUX,99,0.054055229387400004,0.046949417947,0.06,0.02,3024317495.7,4.0,758.0,178.1,172.9264,1.79786779314,0.0,0.0,0.0,0.0,0.0,0
2024-12-31,CGP RS,RC,ACTION,95,1.42606457978,1.3832404624299999,1.3,1.1,2135597362.8,1.0,440.0,0.0,0.0,0.0,0.0,-0.17795831,0.0,0.0,0.0,0
2024-12-31,CGP RS,RC,ACTION,99,1.42606457978,1.3604952636599998,1.3,1.1,2135597362.8,1.0,415.0,0.0,0.0,0.0,0.0,-0.272477376,0.0,0.0,0.0,0
2024-12-31,CGP RS,RC,CREDIT,95,1.42606457978,1.38373991943,1.3,1.1,2135597362.8,1.0,681.0,0.0,0.0,0.0,48.9,0.0,0.0,0.0,0.0,0
2024-12-31,CGP RS,RC,CREDIT,99,1.42606457978,1.36227120897,1.3,1.1,2135597362.8,1.0,87.0,0.0,0.0,0.0,74.9,0.0,0.0,0.0,0.0,0
2024-12-31,CGP RS,RC,GLOBAL,95,1.42606457978,1.27296193879,1.3,1.1,2596058994.05,3.0,377.0,-123.2,-16.2149,-106.25192824,-6.4,-0.036258582000000004,-0.005363,0.00113642346215,0.001590992847,0
2024-12-31,CGP RS,RC,GLOBAL,99,1.42606457978,1.2238409493,1.3,1.1,2588198126.71,3.0,857.0,-99.6,-22.8356,-76.0733564026,0.9,-0.24980805,0.006205,0.00152858390259,0.00214001746363,0
2024-12-31,CGP RS,RC,IMMO,95,1.42606457978,1.42466759258,1.3,1.1,2135597362.8,1.0,495.0,0.0,0.0,0.0,0.0,0.0,-0.031304,0.0,0.0,0
2024-12-31,CGP RS,RC,IMMO,99,1.42606457978,1.42311216116,1.3,1.1,2135597362.8,1.0,498.0,0.0,0.0,0.0,0.0,0.0,-0.066146,0.0,0.0,0
2024-12-31,CGP RS,RC,TAUX,95,1.42606457978,1.2826831192400001,1.3,1.1,2573562873.55,3.0,827.0,-88.2,-53.3977,-33.7645323516,0.0,0.0,0.0,0.0,0.0,0
2024-12-31,CGP RS,RC,TAUX,99,1.42606457978,1.2240652728099999,1.3,1.1,2922105589.98,3.0,537.0,-167.5,-221.3868,59.1351533792,0.0,0.0,0.0,0.0,0.0,0
2024-12-31,BPCEM AG,RDT_PAF,ACTION,95,0.037733468445,0.0289024206915,0.015,0.01,170218948.35,1.0,440.0,0.0,0.0,0.0,0.0,-0.17795831,0.0,0.0,0.0,0
2024-12-31,BPCEM AG,RDT_PAF,ACTION,99,0.037733468445,0.025676804442900002,0.015,0.01,170218948.35,1.0,415.0,0.0,0.0,0.0,0.0,-0.272477376,0.0,0.0,0.0,0
2024-12-31,BPCEM AG,RDT_PAF,CREDIT,95,0.037733468445,0.0377334457438,0.015,0.01,170218948.35,1.0,681.0,0.0,0.0,0.0,48.9,0.0,0.0,0.0,0.0,0
2024-12-31,BPCEM AG,RDT_PAF,CREDIT,99,0.037733468445,0.037733431297,0.015,0.01,170218948.35,1.0,87.0,0.0,0.0,0.0,74.9,0.0,0.0,0.0,0.0,0
2024-12-31,BPCEM AG,RDT_PAF,GLOBAL,95,0.037733468445,0.0299132147847,0.015,0.01,170218948.35,1.0,248.0,-57.0,-53.791,-2.17129163128,12.9,-0.158517976,0.010988999999999999,0.00161164506018,0.00225630308425,0
2024-12-31,BPCEM AG,RDT_PAF,GLOBAL,99,0.037733468445,0.0257347953187,0.015,0.01,170218948.35,1.0,596.0,-17.9,-10.1849,-7.48456687584,-1.7000000000000002,-0.26302720700000004,-0.015636,0.0013734122309000001,0.00192277712327,0
2024-12-31,BPCEM AG,RDT_PAF,IMMO,95,0.037733468445,0.0372711687356,0.015,0.01,170218948.35,1.0,495.0,0.0,0.0,0.0,0.0,0.0,-0.031304,0.0,0.0,0
2024-12-31,BPCEM AG,RDT_PAF,IMMO,99,0.037733468445,0.036831012379300004,0.015,0.01,170218948.35,1.0,498.0,0.0,0.0,0.0,0.0,0.0,-0.066146,0.0,0.0,0
2024-12-31,BPCEM AG,RDT_PAF,TAUX,95,0.037733468445,0.0377334404289,0.015,0.01,170218948.35,1.0,33.0,-162.2,-119.2046,-40.9564515926,0.0,0.0,0.0,0.0,0.0,0
2024-12-31,BPCEM AG,RDT_PAF,TAUX,99,0.037733468445,0.0377334310609,0.015,0.01,170218948.35,1.0,430.0,-120.3,-83.8524,-34.9286573316,0.0,0.0,0.0,0.0,0.0,0
2024-12-31,CGP AG,RDT_PAF,ACTION,95,0.031484510635999996,0.0285317708468,0.015,0.01,6363500630.3,1.0,440.0,0.0,0.0,0.0,0.0,-0.17795831,0.0,0.0,0.0,0
2024-12-31,CGP AG,RDT_PAF,ACTION,99,0.031484510635999996,0.0272385993464,0.015,0.01,6363500630.3,1.0,415.0,0.0,0.0,0.0,0.0,-0.272477376,0.0,0.0,0.0,0
2024-12-31,CGP AG,RDT_PAF,CREDIT,95,0.031484510635999996,0.0313654574275,0.015,0.01,6363500630.3,1.0,681.0,0.0,0.0,0.0,48.9,0.0,0.0,0.0,0.0,0
2024-12-31,CGP AG,RDT_PAF,CREDIT,99,0.031484510635999996,0.0313071971648,0.015,0.01,6363500630.3,1.0,87.0,0.0,0.0,0.0,74.9,0.0,0.0,0.0,0.0,0
2024-12-31,CGP AG,RDT_PAF,GLOBAL,95,0.031484510635999996,0.0285025071851,0.015,0.01,6363500630.3,1.0,792.0,24.4,102.2207,-78.550679679,-15.2,-0.17245649500000002,0.062001,0.00121372877597,0.00169922028635,0
2024-12-31,CGP AG,RDT_PAF,GLOBAL,99,0.031484510635999996,0.027040976924300002,0.015,0.01,6363500630.3,1.0,192.0,-3.8,61.5576,-65.7728127482,-8.4,-0.27927097100000003,0.014133,0.00105917560692,0.00148284584968,0
2024-12-31,CGP AG,RDT_PAF,IMMO,95,0.031484510635999996,0.031455600026700004,0.015,0.01,6363500630.3,1.0,495.0,0.0,0.0,0.0,0.0,0.0,-0.031304,0.0,0.0,0
2024-12-31,CGP AG,RDT_PAF,IMMO,99,0.031484510635999996,0.031427460776600004,0.015,0.01,6363500630.3,1.0,498.0,0.0,0.0,0.0,0.0,0.0,-0.066146,0.0,0.0,0
2024-12-31,CGP AG,RDT_PAF,TAUX,95,0.031484510635999996,0.0312429036924,0.015,0.01,6363500630.3,1.0,280.0,166.5,153.6091,9.72514782478,0.0,0.0,0.0,0.0,0.0,0
2024-12-31,CGP AG,RDT_PAF,TAUX,99,0.031484510635999996,0.0312310497448,0.015,0.01,6363500630.3,1.0,298.0,62.7,172.6161,-110.715909468,0.0,0.0,0.0,0.0,0.0,0
2024-12-31,CGP RS,RDT_PAF,ACTION,95,0.0270751488984,0.0240190875981,0.015,0.01,3024317495.7,1.0,440.0,0.0,0.0,0.0,0.0,-0.17795831,0.0,0.0,0.0,0
2024-12-31,CGP RS,RDT_PAF,ACTION,99,0.0270751488984,0.0226531534757,0.015,0.01,3024317495.7,1.0,415.0,0.0,0.0,0.0,0.0,-0.272477376,0.0,0.0,0.0,0
2024-12-31,CGP RS,RDT_PAF,CREDIT,95,0.0270751488984,0.0268743651274,0.015,0.01,3024317495.7,1.0,681.0,0.0,0.0,0.0,48.9,0.0,0.0,0.0,0.0,0
2024-12-31,CGP RS,RDT_PAF,CREDIT,99,0.0270751488984,0.026765660215,0.015,0.01,3024317495.7,1.0,87.0,0.0,0.0,0.0,74.9,0.0,0.0,0.0,0.0,0
2024-12-31,CGP RS,RDT_PAF,GLOBAL,95,0.0270751488984,0.023672701028400002,0.015,0.01,3024317495.7,1.0,45.0,33.3,110.8201,-78.3516722947,-8.4,-0.160624431,-3.8e-05,0.00121456324396,0.00170038854154,0
2024-12-31,CGP RS,RDT_PAF,GLOBAL,99,0.0270751488984,0.0220976595509,0.015,0.01,3024317495.7,1.0,172.0,-133.5,-13.3386,-119.397327831,17.5,-0.31056458200000003,0.079582,0.00130637524377,0.00182892534128,0
2024-12-31,CGP RS,RDT_PAF,IMMO,95,0.0270751488984,0.0270586259156,0.015,0.01,3024317495.7,1.0,495.0,0.0,0.0,0.0,0.0,0.0,-0.031304,0.0,0.0,0
2024-12-31,CGP RS,RDT_PAF,IMMO,99,0.0270751488984,0.027040228920300002,0.015,0.01,3024317495.7,1.0,498.0,0.0,0.0,0.0,0.0,0.0,-0.066146,0.0,0.0,0
2024-12-31,CGP RS,RDT_PAF,TAUX,95,0.0270751488984,0.026428331840400002,0.015,0.01,3024317495.7,1.0,530.0,112.1,117.3763,-7.41137617511,0.0,0.0,0.0,0.0,0.0,0
2024-12-31,CGP RS,RDT_PAF,TAUX,99,0.0270751488984,0.0261869224684,0.015,0.01,3024317495.7,1.0,758.0,178.1,172.9264,1.79786779314,0.0,0.0,0.0,0.0,0.0,0
2024-12-31,BPCEM AG,RDT_VA,NA,0,0.021140992724900002,0.021140992724900002,0.015,0.01,89468814.02,,,,,,,,,,,0
2024-12-31,CGP AG,RDT_VA,NA,0,0.0322329430774,0.0322329430774,0.015,0.01,4903697426.41,,,,,,,,,,,0
2024-12-31,CGP RS,RDT_VA,NA,0,0.028736302429,0.028736302429,0.015,0.01,2138369216.7,,,,,,,,,,,0
2025-03-31,BPCEM AG,PDD,ACTION,95,0.00566725772598,0.0130757359739,0.0025,0.02,151807424.72,5.0,440.0,0.0,0.0,0.0,0.0,-0.17796,0.0,0.0,0.0,0
2025-03-31,BPCEM AG,PDD,ACTION,99,0.00566725772598,0.0207300521501,0.0025,0.02,151807424.72,5.0,415.0,0.0,0.0,0.0,0.0,-0.27248,0.0,0.0,0.0,0
2025-03-31,BPCEM AG,PDD,CREDIT,95,0.00566725772598,0.00566725772598,0.0025,0.02,151807424.72,4.0,50.0,0.0,0.0,0.0,1.7000000000000002,0.0,0.0,0.0,0.0,0
2025-03-31,BPCEM AG,PDD,CREDIT,99,0.00566725772598,0.00566725772598,0.0025,0.02,151807424.72,4.0,10.0,0.0,0.0,0.0,-3.9,0.0,0.0,0.0,0.0,0
2025-03-31,BPCEM AG,PDD,GLOBAL,95,0.00566725772598,0.012335668579500001,0.0025,0.02,151807424.72,5.0,54.0,82.6,64.51,16.5477033592,9.2,-0.19247,0.0613,0.00145409069574,0.00203572697404,0
2025-03-31,BPCEM AG,PDD,GLOBAL,99,0.00566725772598,0.021098581605900002,0.0025,0.02,151807424.72,5.0,192.0,-3.8,61.71,-65.8706182286,-8.4,-0.27927,0.014130000000000002,0.00105917560692,0.00148284584968,0
2025-03-31,BPCEM AG,PDD,IMMO,95,0.00566725772598,0.0070795178193,0.0025,0.02,151807424.72,4.0,495.0,0.0,0.0,0.0,0.0,0.0,-0.0313,0.0,0.0,0
2025-03-31,BPCEM AG,PDD,IMMO,99,0.00566725772598,0.00920966995742,0.0025,0.02,151807424.72,4.0,498.0,0.0,0.0,0.0,0.0,0.0,-0.06615,0.0,0.0,0
2025-03-31,BPCEM AG,PDD,TAUX,95,0.00566725772598,0.00604588201995,0.0025,0.02,151807424.72,4.0,387.0,-116.4,-68.09,-46.8957605079,0.0,0.0,0.0,0.0,0.0,0
2025-03-31,BPCEM AG,PDD,TAUX,99,0.00566725772598,0.00617126766868,0.0025,0.02,151807424.72,4.0,644.0,-151.0,-132.39,-16.0090330035,0.0,0.0,0.0,0.0,0.0,0
2025-03-31,BPCEM AG,PED,VA,95,0.0007974975309390001,0.00232363178424,0.001,0.005,96375099.61,3.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00217552903201,0.00304574064481,0
2025-03-31,BPCEM AG,PED,VA,99,0.0007974975309390001,0.00279061298151,0.001,0.005,96375099.61,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025346026525,0.0035484437135,0
2025-03-31,BPCEM AG,PMVL,ACTION,95,1.03087682535,1.00093772894,1.04,1.0,151807424.72,5.0,440.0,0.0,0.0,0.0,0.0,-0.17796,0.0,0.0,0.0,0
2025-03-31,BPCEM AG,PMVL,ACTION,99,1.03087682535,0.9850361589609999,1.04,1.0,151807424.72,5.0,415.0,0.0,0.0,0.0,0.0,-0.27248,0.0,0.0,0.0,0
2025-03-31,BPCEM AG,PMVL,CREDIT,95,1.03087682535,1.01929976737,1.04,1.0,151807424.72,4.0,681.0,0.0,0.0,0.0,48.9,0.0,0.0,0.0,0.0,0
2025-03-31,BPCEM AG,PMVL,CREDIT,99,1.03087682535,1.01305763537,1.04,1.0,151807424.72,4.0,87.0,0.0,0.0,0.0,74.9,0.0,0.0,0.0,0.0,0
2025-03-31,BPCEM AG,PMVL,GLOBAL,95,1.03087682535,0.985320866609,1.04,1.0,151807424.72,6.0,597.0,-29.8,56.71,-86.5313543855,7.4,-0.32502000000000003,0.039760000000000004,0.00138604826038,0.00194046756453,0
2025-03-31,BPCEM AG,PMVL,GLOBAL,99,1.03087682535,0.964061473948,1.04,1.0,151807424.72,6.0,415.0,79.9,159.21,-80.6671557744,-14.0,-0.27248,-0.04648,0.00121074097472,0.0016950373646,0
2025-03-31,BPCEM AG,PMVL,IMMO,95,1.03087682535,1.02814702818,1.04,1.0,151807424.72,4.0,495.0,0.0,0.0,0.0,0.0,0.0,-0.0313,0.0,0.0,0
2025-03-31,BPCEM AG,PMVL,IMMO,99,1.03087682535,1.02510762142,1.04,1.0,151807424.72,4.0,498.0,0.0,0.0,0.0,0.0,0.0,-0.06615,0.0,0.0,0
2025-03-31,BPCEM AG,PMVL,TAUX,95,1.03087682535,0.997653873208,1.04,1.0,151807424.72,6.0,630.0,110.7,35.81,73.3543676261,0.0,0.0,0.0,0.0,0.0,0
2025-03-31,BPCEM AG,PMVL,TAUX,99,1.03087682535,0.9853346822569999,1.04,1.0,151807424.72,6.0,773.0,161.1,124.01,33.8946026021,0.0,0.0,0.0,0.0,0.0,0
2025-03-31,BPCEM AG,PRE,ACTION,95,1.14490638818,1.06291493074,1.07,1.0,55432325.11,3.0,440.0,0.0,0.0,0.0,0.0,-0.17796,0.0,0.0,0.0,0
2025-03-31,BPCEM AG,PRE,ACTION,99,1.14490638818,1.01936675948,1.07,1.0,55432325.11,3.0,415.0,0.0,0.0,0.0,0.0,-0.27248,0.0,0.0,0.0,0
2025-03-31,BPCEM AG,PRE,CREDIT,95,1.14490638818,1.1449062726,1.07,1.0,55432325.11,1.0,681.0,0.0,0.0,0.0,48.9,0.0,0.0,0.0,0.0,0
2025-03-31,BPCEM AG,PRE,CREDIT,99,1.14490638818,1.14490619962,1.07,1.0,55432325.11,1.0,87.0,0.0,0.0,0.0,74.9,0.0,0.0,0.0,0.0,0
2025-03-31,BPCEM AG,PRE,GLOBAL,95,1.14490638818,1.07259728192,1.07,1.0,55432325.11,2.0,709.0,-82.5,-38.39,-43.1741989779,2.9,-0.14287000000000002,-0.02715,0.00121074097472,0.0016950373646,0
2025-03-31,BPCEM AG,PRE,GLOBAL,99,1.14490638818,1.01998517914,1.07,1.0,55432325.11,2.0,596.0,-18.0,-10.19,-7.55428583447,-1.7000000000000002,-0.26303000000000004,-0.01564,0.0013734122309000001,0.00192277712327,0
2025-03-31,BPCEM AG,PRE,IMMO,95,1.14490638818,1.13743054303,1.07,1.0,55432325.11,1.0,495.0,0.0,0.0,0.0,0.0,0.0,-0.0313,0.0,0.0,0
2025-03-31,BPCEM AG,PRE,IMMO,99,1.14490638818,1.12910679852,1.07,1.0,55432325.11,1.0,498.0,0.0,0.0,0.0,0.0,0.0,-0.06615,0.0,0.0,0
2025-03-31,BPCEM AG,PRE,TAUX,95,1.14490638818,1.14490626807,1.07,1.0,55432325.11,1.0,469.0,-79.2,-22.79,-55.6601299041,0.0,0.0,0.0,0.0,0.0,0
2025-03-31,BPCEM AG,PRE,TAUX,99,1.14490638818,1.14490622049,1.07,1.0,55432325.11,1.0,391.0,-138.3,-87.49,-49.0948726528,0.0,0.0,0.0,0.0,0.0,0
2025-03-31,BPCEM AG,PVR,ACTION,95,0.0607326460284,0.0405944969803,0.06,0.02,151807424.72,3.0,440.0,0.0,0.0,0.0,0.0,-0.17796,0.0,0.0,0.0,0
2025-03-31,BPCEM AG,PVR,ACTION,99,0.0607326460284,0.0327260986392,0.06,0.02,151807424.72,3.0,415.0,0.0,0.0,0.0,0.0,-0.27248,0.0,0.0,0.0,0
2025-03-31,BPCEM AG,PVR,CREDIT,95,0.0607326460284,0.060732603825,0.06,0.02,151807424.72,1.0,681.0,0.0,0.0,0.0,48.9,0.0,0.0,0.0,0.0,0
2025-03-31,BPCEM AG,PVR,CREDIT,99,0.0607326460284,0.0607325771761,0.06,0.02,151807424.72,1.0,87.0,0.0,0.0,0.0,74.9,0.0,0.0,0.0,0.0,0
2025-03-31,BPCEM AG,PVR,GLOBAL,95,0.0607326460284,0.0426863343906,0.06,0.02,151807424.72,3.0,981.0,-5.2,39.31,-44.8014628083,27.1,-0.23520000000000002,0.11674000000000001,0.00160604033331,0.00224845646663,0
2025-03-31,BPCEM AG,PVR,GLOBAL,99,0.0607326460284,0.033028522654800004,0.06,0.02,151807424.72,3.0,596.0,-18.0,-10.19,-7.55428583447,-1.7000000000000002,-0.26303000000000004,-0.01564,0.0013734122309000001,0.00192277712327,0
2025-03-31,BPCEM AG,PVR,IMMO,95,0.0607326460284,0.0598461160649,0.06,0.02,151807424.72,3.0,495.0,0.0,0.0,0.0,0.0,0.0,-0.0313,0.0,0.0,0
2025-03-31,BPCEM AG,PVR,IMMO,99,0.0607326460284,0.0588590371758,0.06,0.02,151807424.72,3.0,498.0,0.0,0.0,0.0,0.0,0.0,-0.06615,0.0,0.0,0
2025-03-31,BPCEM AG,PVR,TAUX,95,0.0607326460284,0.0607326021713,0.06,0.02,151807424.72,1.0,469.0,-79.2,-22.79,-55.6601299041,0.0,0.0,0.0,0.0,0.0,0
2025-03-31,BPCEM AG,PVR,TAUX,99,0.0607326460284,0.060732584795900005,0.06,0.02,151807424.72,1.0,391.0,-138.3,-87.49,-49.0948726528,0.0,0.0,0.0,0.0,0.0,0
2025-03-31,CGP AG,PDD,ACTION,95,0.00034775583041800004,0.000494866015996,0.0005,0.02,6366117303.1,2.0,440.0,0.0,0.0,0.0,0.0,-0.17796,0.0,0.0,0.0,0
2025-03-31,CGP AG,PDD,ACTION,99,0.00034775583041800004,0.00113097849275,0.0005,0.02,6366117303.1,2.0,415.0,0.0,0.0,0.0,0.0,-0.27248,0.0,0.0,0.0,0
2025-03-31,CGP AG,PDD,CREDIT,95,0.00034775583041800004,0.00034775583041800004,0.0005,0.02,6366117303.1,1.0,50.0,0.0,0.0,0.0,1.7000000000000002,0.0,0.0,0.0,0.0,0
2025-03-31,CGP AG,PDD,CREDIT,99,0.00034775583041800004,0.00034775583041800004,0.0005,0.02,6366117303.1,1.0,10.0,0.0,0.0,0.0,-3.9,0.0,0.0,0.0,0.0,0
2025-03-31,CGP AG,PDD,GLOBAL,95,0.00034775583041800004,0.0006217912305960001,0.0005,0.02,6366117303.1,3.0,501.0,-124.0,-56.59,-66.1419822995,11.3,0.07133,-0.002,0.00153609725414,0.0021505361558000003,0
2025-03-31,CGP AG,PDD,GLOBAL,99,0.00034775583041800004,0.00131358597557,0.0005,0.02,6366117303.1,3.0,249.0,-81.2,15.71,-96.3633919703,0.6000000000000001,-0.24852000000000002,0.0572,0.00146790332897,0.00205506466056,0
2025-03-31,CGP AG,PDD,IMMO,95,0.00034775583041800004,0.000391988238632,0.0005,0.02,6366117303.1,2.0,495.0,0.0,0.0,0.0,0.0,0.0,-0.0313,0.0,0.0,0
2025-03-31,CGP AG,PDD,IMMO,99,0.00034775583041800004,0.000533715119373,0.0005,0.02,6366117303.1,2.0,498.0,0.0,0.0,0.0,0.0,0.0,-0.06615,0.0,0.0,0
2025-03-31,CGP AG,PDD,TAUX,95,0.00034775583041800004,0.000600731930667,0.0005,0.02,6366117303.1,3.0,387.0,-116.4,-68.09,-46.8957605079,0.0,0.0,0.0,0.0,0.0,0
2025-03-31,CGP AG,PDD,TAUX,99,0.00034775583041800004,0.000810691949139,0.0005,0.02,6366117303.1,3.0,644.0,-151.0,-132.39,-16.0090330035,0.0,0.0,0.0,0.0,0.0,0
2025-03-31,CGP AG,PED,VA,95,0.00113962444779,0.00239184171811,0.0035,0.01,4941401176.6,1.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00217552903201,0.00304574064481,0
2025-03-31,CGP AG,PED,VA,99,0.00113962444779,0.00275698241139,0.0035,0.01,4941401176.6,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025346026525,0.0035484437135,0
2025-03-31,CGP AG,PMVL,ACTION,95,1.09106389601,1.05970273478,1.08,1.0,6366117303.1,3.0,440.0,0.0,0.0,0.0,0.0,-0.17796,0.0,0.0,0.0,0
2025-03-31,CGP AG,PMVL,ACTION,99,1.09106389601,1.04304586268,1.08,1.0,6366117303.1,3.0,415.0,0.0,0.0,0.0,0.0,-0.27248,0.0,0.0,0.0,0
2025-03-31,CGP AG,PMVL,CREDIT,95,1.09106389601,1.0634518152,1.08,1.0,6366117303.1,3.0,681.0,0.0,0.0,0.0,48.9,0.0,0.0,0.0,0.0,0
2025-03-31,CGP AG,PMVL,CREDIT,99,1.09106389601,1.04930777682,1.08,1.0,6366117303.1,3.0,87.0,0.0,0.0,0.0,74.9,0.0,0.0,0.0,0.0,0
2025-03-31,CGP AG,PMVL,GLOBAL,95,1.09106389601,0.998755947815,1.08,1.0,6366117303.1,6.0,938.0,42.7,52.61,-10.8431239082,-0.6000000000000001,-0.33187000000000005,0.05765000000000001,0.00146693383092,0.00205370736328,0
2025-03-31,CGP AG,PMVL,GLOBAL,99,1.09106389601,0.951194039335,1.08,1.0,6366117303.1,6.0,146.0,141.2,147.61,-9.20959803685,52.9,-0.10698,0.0451,0.00196980288066,0.00275772403292,0
2025-03-31,CGP AG,PMVL,IMMO,95,1.09106389601,1.09030671178,1.08,1.0,6366117303.1,1.0,495.0,0.0,0.0,0.0,0.0,0.0,-0.0313,0.0,0.0,0
2025-03-31,CGP AG,PMVL,IMMO,99,1.09106389601,1.08946364882,1.08,1.0,6366117303.1,1.0,498.0,0.0,0.0,0.0,0.0,0.0,-0.06615,0.0,0.0,0
2025-03-31,CGP AG,PMVL,TAUX,95,1.09106389601,1.00715977373,1.08,1.0,6366117303.1,5.0,505.0,146.2,107.51,35.8507606865,0.0,0.0,0.0,0.0,0.0,0
2025-03-31,CGP AG,PMVL,TAUX,99,1.09106389601,0.9781071819989999,1.08,1.0,6366117303.1,5.0,611.0,180.0,141.11,35.2592760167,0.0,0.0,0.0,0.0,0.0,0
2025-03-31,CGP AG,PRE,ACTION,95,1.25855027919,1.11841792057,1.13,1.0,1424716126.6,3.0,440.0,0.0,0.0,0.0,0.0,-0.17796,0.0,0.0,0.0,0
2025-03-31,CGP AG,PRE,ACTION,99,1.25855027919,1.04398933811,1.13,1.0,1424716126.6,3.0,415.0,0.0,0.0,0.0,0.0,-0.27248,0.0,0.0,0.0,0
2025-03-31,CGP AG,PRE,CREDIT,95,1.25855027919,1.25376998823,1.13,1.0,1424716126.6,1.0,681.0,0.0,0.0,0.0,48.9,0.0,0.0,0.0,0.0,0
2025-03-31,CGP AG,PRE,CREDIT,99,1.25855027919,1.25115619365,1.13,1.0,1424716126.6,1.0,87.0,0.0,0.0,0.0,74.9,0.0,0.0,0.0,0.0,0
2025-03-31,CGP AG,PRE,GLOBAL,95,1.25855027919,1.11578992949,1.13,1.0,1424716126.6,3.0,77.0,97.6,95.51,0.143926847662,17.9,-0.16855,0.04016,0.00152560532963,0.00213584746148,0
2025-03-31,CGP AG,PRE,GLOBAL,99,1.25855027919,1.03257058332,1.13,1.0,1424716126.6,3.0,311.0,69.6,107.61,-39.482081748,71.2,-0.26872,0.052250000000000005,0.00212061997824,0.00296886796953,0
2025-03-31,CGP AG,PRE,IMMO,95,1.25855027919,1.25516692191,1.13,1.0,1424716126.6,1.0,495.0,0.0,0.0,0.0,0.0,0.0,-0.0313,0.0,0.0,0
2025-03-31,CGP AG,PRE,IMMO,99,1.25855027919,1.25139982923,1.13,1.0,1424716126.6,1.0,498.0,0.0,0.0,0.0,0.0,0.0,-0.06615,0.0,0.0,0
2025-03-31,CGP AG,PRE,TAUX,95,1.25855027919,1.24276544566,1.13,1.0,1424716126.6,1.0,441.0,12.6,91.31,-79.2564661024,0.0,0.0,0.0,0.0,0.0,0
2025-03-31,CGP AG,PRE,TAUX,99,1.25855027919,1.23703883777,1.13,1.0,1424716126.6,1.0,415.0,79.9,159.21,-80.6671557744,0.0,0.0,0.0,0.0,0.0,0
2025-03-31,CGP AG,PVR,ACTION,95,0.062463412227,0.0358822638287,0.06,0.02,6366117303.1,3.0,440.0,0.0,0.0,0.0,0.0,-0.17796,0.0,0.0,0.0,0
2025-03-31,CGP AG,PVR,ACTION,99,0.062463412227,0.023925693690500002,0.06,0.02,6366117303.1,3.0,415.0,0.0,0.0,0.0,0.0,-0.27248,0.0,0.0,0.0,0
2025-03-31,CGP AG,PVR,CREDIT,95,0.062463412227,0.0614129558123,0.06,0.02,6366117303.1,1.0,681.0,0.0,0.0,0.0,48.9,0.0,0.0,0.0,0.0,0
